name,teudat_zehut,specialty,year,gender,clinic_address,phone,license_number,license_date,specialty_registration_date,clalit,maccabi,meuhedet,leumit,source_url,source_name,scrape_date
"ד""ר טל קונפינו",,כירורגיה פלסטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-konfino-tal,MedReviews,2026-03-29T18:54:43.057437
"ד""ר אורית שכטר",,עור ומין,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-schachter-orit,MedReviews,2026-03-29T18:54:43.057443
"ד""ר ערן אלנבוגן",,רפואת עור ומין,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-ellenbogen-eran,MedReviews,2026-03-29T18:54:43.057451
"ד""ר רויטל שיראל",,רפואת שיניים לילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shirel-revital,MedReviews,2026-03-29T18:54:43.057457
"ד""ר אורי ניצן",,פסיכיאטריה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-nitzan-uri,MedReviews,2026-03-29T18:54:43.057465
"ד""ר פירוז נאסר",,נוירולוגיה ילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-nasser-fairoz,MedReviews,2026-03-29T18:54:43.057470
ד''ר אוהד סגל,,אורתופדיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-segal-ohad,MedReviews,2026-03-29T18:54:43.057477
"ד""ר איתי שטרנברג",,כירורגיה אורולוגית,,,,,,,,1,0,1,0,https://www.medreviews.co.il/provider/dr-sternberg-itay,MedReviews,2026-03-29T18:54:43.057489
"ד""ר טיירי לסקר",,טיפולי שורש,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-lasker-thierry,MedReviews,2026-03-29T18:54:43.057496
"ד""ר גולדה גרינבלט",,אף אוזן גרון וכירורגיית ראש-צוואר,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-grinblat-golda,MedReviews,2026-03-29T18:54:43.057514
"ד""ר ירון סטנובסקי",,קרדיולוגיה,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/dr-stonovski-yaron,MedReviews,2026-03-29T18:54:43.057524
ד”ר מיגל שטיין,,אלרגיה ואימונולוגיה קלינית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-stein-miguel,MedReviews,2026-03-29T18:54:43.057531
ד״ר ג׳סיקה ז״ק דגן,,"אנדוקרינולוגיה, סוכרת",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-sack-jessica,MedReviews,2026-03-29T18:54:43.057538
ד״ר דן סודיה,,אורתופדיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-sudya-dan,MedReviews,2026-03-29T18:54:43.057544
"Assadi.Clinic · ד""ר עומר דיאב אסדי",,אסתטיקה רפואית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-diab-assadi-omar,MedReviews,2026-03-29T18:54:43.057550
‏זהר בן הרואה,,"ליווי תזונתי רגשי, טיפול li-cbt בחרדות",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/ben-arohe-zohar,MedReviews,2026-03-29T18:54:43.057557
"ד""ר אנטוני נפתלי",,פסיכיאטריה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-naftali-anthony,MedReviews,2026-03-29T18:54:43.057565
גיא קארו - סיגל,,רפואה סינית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/karo-sigall-guy,MedReviews,2026-03-29T18:54:43.057572
"ד""ר ויטלי מן",,רפואת עיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-man-vitaly,MedReviews,2026-03-29T18:54:43.057578
"ד""ר עאסם אבו אשתייה",,גנטיקה רפואית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-abu-shtaya-aasem,MedReviews,2026-03-29T18:54:43.057587
ד״ר אסף דותן,,רפואת עיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-dotan-assaf,MedReviews,2026-03-29T18:54:43.057597
שני ליפמן,,פיזיותרפיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/lipman-shani,MedReviews,2026-03-29T18:54:43.057602
"ד""ר אליאס חילו",,"קרדיולוגיה, קרדיולוגיה פולשנית",,,,,,,,1,0,1,1,https://www.medreviews.co.il/provider/dr-hellou-elias,MedReviews,2026-03-29T18:54:43.057610
פרופ’ שמי קרסו,,קרדיולוגיה בלתי פולשנית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-carasso-shemy,MedReviews,2026-03-29T18:54:43.057616
דן מימון,,אוסטאופתיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/meimoun-dan,MedReviews,2026-03-29T18:54:43.057621
"ד""ר לואא עומר",,"רפואת עיניים, קרנית",,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-lewaa-omar,MedReviews,2026-03-29T18:54:43.057627
פרופ' אלון שרים,,סקירת מערכות,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-shrim-alon,MedReviews,2026-03-29T18:54:43.057632
"ד""ר שרון ארמרניק",,רפואת עיניים לילדים ופזילה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-armarnik-sharon,MedReviews,2026-03-29T18:54:43.057637
"ד""ר טטיאנה שקרה",,פסיכיאטריה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shekera-tatiana,MedReviews,2026-03-29T18:54:43.057642
"ד""ר קורין הרשקוביץ",,גריאטריה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-hershkowitz-korin,MedReviews,2026-03-29T18:54:43.057648
ד”ר עידו שטהל,,ניתוחי כתף,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/dr-stahl-ido,MedReviews,2026-03-29T18:54:43.057658
פרופ' גדעון אלמוגי,,כירורגיה כללית,,,,,,,,1,1,1,0,https://www.medreviews.co.il/provider/prof-almogy-gideon,MedReviews,2026-03-29T18:54:43.057670
"ד""ר מתן בירן",,כירורגיה של היד,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-biran-matan,MedReviews,2026-03-29T18:54:43.057675
ד״ר ענת בן ארי שפירא,,כירורגיית שד,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-ben-ari-anat,MedReviews,2026-03-29T18:54:43.057681
"ד""ר מרים ורשביאק",,גינקולוגיה ומיילדות,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-warshaviak-miriam,MedReviews,2026-03-29T18:54:43.057690
"ד""ר איל בן בסט",,טיפול בכאב,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-ben-bassat-eyal,MedReviews,2026-03-29T18:54:43.057697
"ד""ר אביבית שוהם",,רדיולוגיה פולשנית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shoam-avivit,MedReviews,2026-03-29T18:54:43.057702
"ד""ר יעקב רומננקו",,"רדיולוגיה אבחנתית, רדיולוגיה פולשנית",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-romanenko-yackov,MedReviews,2026-03-29T18:54:43.057708
"ד""ר עבד אלכרים דראושה",,"כירורגיה כללית, קולורקטלית ופרוקטולוגיה",,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/dr-darawshy-abd-elkarim,MedReviews,2026-03-29T18:54:43.057714
"ד""ר נתלי זילברמן שרון",,גינקולוגיה ומיילדות,,,,,,,,0,1,0,1,https://www.medreviews.co.il/provider/dr-zilberman-natali-sharon,MedReviews,2026-03-29T18:54:43.057720
ד”ר נועה גרדוס,,רפואה אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-grados-noa,MedReviews,2026-03-29T18:54:43.057726
"ד""ר מרינה שנק",,רפואת עיניים,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/dr-shneck-marina,MedReviews,2026-03-29T18:54:43.057732
"ד""ר ופאא קסיס",,"גריאטריה, פסיכוגריאטריה",,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/dr-kasis-wafa,MedReviews,2026-03-29T18:54:43.057740
"ד""ר קטיה דולניקוב",,ראומטולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-dolnikov-katya,MedReviews,2026-03-29T18:54:43.057745
"ד""ר ראמי חורי",,פסיכיאטריה מבוגרים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-khouri-rami,MedReviews,2026-03-29T18:54:43.057750
"ד""ר סיגל זמודזיאק יחיעם",,רפואת עיניים לילדים,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-zmujack-yehiam-sigal,MedReviews,2026-03-29T18:54:43.057758
"ד""ר אליסון זרומב",,"מחלות חניכיים, השתלות שיניים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-faye-zaromb-allison,MedReviews,2026-03-29T18:54:43.057766
"ד""ר גיל רצ’בסקי",,רפואת ספורט אורתופדית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-rachevsky-gil,MedReviews,2026-03-29T18:54:43.057771
"ד""ר אוהד כץ",,"גינקולוגיה, הריון ולידה, סקירה מוקדמת",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-katz-ohad,MedReviews,2026-03-29T18:54:43.057776
"ד""ר ורד קלייטמן",,גינקולוגיה ומיילדות,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-klaitman-mayer-vered,MedReviews,2026-03-29T18:54:43.057781
"ד""ר טל איצ'קובסקי",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-ichkovsky-tal,MedReviews,2026-03-29T18:54:43.057789
"ד""ר מיכל ברודבקה",,ראומטולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-brodavka-michal,MedReviews,2026-03-29T18:54:43.057795
"ד""ר אריה יפה",,גינקולוגיה ומיילדות,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shmouel-jaffe-arie,MedReviews,2026-03-29T18:54:43.057802
"ד""ר יגאל בן הרוש",,גינקולוגיה ומיילדות,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-ben-harush-yigal,MedReviews,2026-03-29T18:54:43.057807
"ד""ר דן תירוש",,אולטרה-סאונד מיילדותי וגינקולוגי,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-tirosh-dan,MedReviews,2026-03-29T18:54:45.494216
פרופ' מיכאל יונש,,קרדיולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-jonas-michael,MedReviews,2026-03-29T18:54:45.494260
"ד""ר קסניה קליין",,גריאטריה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-klein-xenia,MedReviews,2026-03-29T18:54:45.494273
"ד""ר אהוד (אודי) רייך",,"עיניים,אונקולוגיה של העין",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-reich-ehud,MedReviews,2026-03-29T18:54:45.494281
"ד""ר מאיה טורם",,גינקולוגיה ומיילדות,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-torem-maya,MedReviews,2026-03-29T18:54:45.494291
"ד""ר מיכאל רגנבוגן",,"רפואת עיניים, מחלות רשתית, ניתוחי קטרקט",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-regenbogen-michael,MedReviews,2026-03-29T18:54:45.494300
פרופ' לואיס שנקמן,,"אנדוקרינולוגיה, רפואה פנימית",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-shenkman-louis,MedReviews,2026-03-29T18:54:45.494308
"ד""ר וייסמן טוביה",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-waissman-tobias,MedReviews,2026-03-29T18:54:45.494319
רבקה דייויס,,פיזיותרפיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/davis-rebecca,MedReviews,2026-03-29T18:54:45.494330
"ד""ר אוליסיה ראוכורגר",,שיקום הפה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-rauchwerger-olisya,MedReviews,2026-03-29T18:54:45.494340
"ד""ר מוחמד עומר מחאג'נה",,ראומטולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-omar-mahajna-muhammad,MedReviews,2026-03-29T18:54:45.494350
"ד""ר בנימין שטרן",,"ניתוחי קטרקט, ניתוחי לייזר",,,,,,,,1,1,1,1,https://www.medreviews.co.il/provider/dr-stern-benjamin,MedReviews,2026-03-29T18:54:45.494403
"ד""ר ריזאן נאשף",,דום נשימה בשינה,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/dr-nashef-rizan,MedReviews,2026-03-29T18:54:45.494429
"ד""ר לירון מלצר",,רפואת שיניים לילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-meltzer-liron,MedReviews,2026-03-29T18:54:45.494440
רפאל רוזנסקי,,רפואה סינית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/rojansky-raphael,MedReviews,2026-03-29T18:54:45.494451
מכון פיזיותרפיה Physio & Sport Clinic,,פיזיותרפיה ושיקום,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/assi-yousif,MedReviews,2026-03-29T18:54:45.494477
"ד""ר רוני רהב",,"פריון האישה, שימור פריון",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-rahav-koren-roni,MedReviews,2026-03-29T18:54:45.494487
"ד""ר יצחק דרורי",,טיפול בכאב,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-drori-itzchak,MedReviews,2026-03-29T18:54:45.494497
"ד""ר משה רב-אחא",,קרדיולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-rav-acha-moshe,MedReviews,2026-03-29T18:54:45.494507
"ד""ר מוחמד אבו ראשד",,גריאטריה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-abu-rashid-mohamed,MedReviews,2026-03-29T18:54:45.494518
"ד""ר אביטל גלאובך",,רפואת נשים/גינקולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-glaubach-avital,MedReviews,2026-03-29T18:54:45.494528
"ד""ר נדב וילנר",,קרדיולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-willner-nadav,MedReviews,2026-03-29T18:54:45.494540
"ד""ר ענבל וילנר",,"רפואת נשים, הריון בסיכון",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-willner-inbal,MedReviews,2026-03-29T18:54:45.494552
אלווירה (אלה) קוברינסקי,,"השגחה סיעודית, אחות לילה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/kobrinski-elvira,MedReviews,2026-03-29T18:54:45.494560
"ד""ר מוחמד חמוד",,פסיכיאטריה לילדים ובני נוער,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-hamoud-mohammad,MedReviews,2026-03-29T18:54:45.494570
"ד""ר מרטין פרואין",,כירופרקטיקה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-fruin-martin,MedReviews,2026-03-29T18:54:45.494580
"ד""ר שלמה אליאס",,אורתופדיית כף רגל וקרסול,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-elias-shlomo,MedReviews,2026-03-29T18:54:45.494590
פרופ' אורי גבעון,,אורתופדיה ילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-givon-uri,MedReviews,2026-03-29T18:54:45.494601
פרופ׳ יעקב ביקלס,,"אורתופדיה אונקולוגית, כירורגיה אורתופדית",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-bickels-jacob,MedReviews,2026-03-29T18:54:45.494611
"ד""ר לואיז הנריקס",,קרדיולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-henriques-louise,MedReviews,2026-03-29T18:54:45.494622
"ד""ר חוסאם זרייק",,כירורגיית פה ולסתות,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-zraik-husam,MedReviews,2026-03-29T18:54:45.494633
פרופ' דוד לב רן,,טיפולי פוריות,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-levran-david,MedReviews,2026-03-29T18:54:45.494761
"ד""ר אביאל חדד",,רפואת עיניים,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-hadad-aviel,MedReviews,2026-03-29T18:54:45.494776
"ד""ר גרגורי גולבצ'ינר",,קרדיולוגיה,,,,,,,,1,1,0,0,https://www.medreviews.co.il/provider/dr-golovchiner-gregory,MedReviews,2026-03-29T18:54:45.494816
"ד""ר אריקה כהן",,יישור שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-cohen-erica,MedReviews,2026-03-29T18:54:45.494825
"ד""ר יקטרינה שלקוב",,"רפואת שיניים, אסתטיקה רפואית",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shelkov-ekaterina,MedReviews,2026-03-29T18:54:45.494833
"ד""ר כמאל מטאנס MD",,רפואת עיניים,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/dr-mtanes-kamal,MedReviews,2026-03-29T18:54:45.494844
"ד""ר יצחק דנו",,אף אוזן וגרון,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-dano-itzhak,MedReviews,2026-03-29T18:54:45.494856
"ד""ר עלא ערוק",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-orouk-alaa,MedReviews,2026-03-29T18:54:45.494863
"ד""ר יעל חיים",,רפואת שיניים לילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-haim-yael,MedReviews,2026-03-29T18:54:45.494871
פרופ' ניר לובצקי,,"כירורגיית כבד, לבלב, כיס ודרכי מרה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-lubezky-nir,MedReviews,2026-03-29T18:54:45.494879
"ד""ר יואש פרמוט",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-permut-yoash,MedReviews,2026-03-29T18:54:45.494886
"ד""ר אלינה ואטמאכר",,"סוכרת, טיפול בהשמנה",,,,,,,,0,0,1,0,https://www.medreviews.co.il/provider/dr-watmaher-alena,MedReviews,2026-03-29T18:54:45.494896
פרופ' יונתן רוט,,"נוירוכירורגיה מבוגרים , נוירוכירוגיה ילדים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-roth-jonathan,MedReviews,2026-03-29T18:54:45.494916
"ד""ר יעקוב שווץ",,"פסיכוגריאטריה, פסיכיאטריה",,,,,,,,0,0,0,1,https://www.medreviews.co.il/provider/dr-shutz-yakov,MedReviews,2026-03-29T18:54:45.494924
"ד""ר דוד מרמור",,קרדיולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-marmor-david,MedReviews,2026-03-29T18:54:45.494931
"ד""ר ליאב יואלי",,כירורגיית כף-יד,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-yoeli-liav,MedReviews,2026-03-29T18:54:45.494939
פרופ' פואד עאזם,,פריון האישה,,,,,,,,1,1,1,0,https://www.medreviews.co.il/provider/prof-azem-foad,MedReviews,2026-03-29T18:54:45.494953
פרופ' עירית אביבי,,המטולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-avivi-irit,MedReviews,2026-03-29T18:54:45.494961
"ד""ר איתמר רוזן",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-rosen-itamar,MedReviews,2026-03-29T18:54:45.494968
"ד""ר שמאלי שמאלי",,רפואת עיניים לילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shamaly-shamaly,MedReviews,2026-03-29T18:54:45.494975
אריאל גולן,,אוסטאופתיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/golan-ariel,MedReviews,2026-03-29T18:54:45.494983
"ד""ר מרדכי סליי",,גסטרואנטרולוגיה ילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-slae-mordechai,MedReviews,2026-03-29T18:54:45.494990
"ד""ר רינת קהת",,"רפואת עיניים, מחלות רשתית",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-kehat-rinat,MedReviews,2026-03-29T18:54:45.494997
"ד""ר באסל חטיב",,טראומה אורתופדית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-basel-khateeb,MedReviews,2026-03-29T18:54:45.495004
"ד""ר מאריו דאוד",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-dawud-mario,MedReviews,2026-03-29T18:54:45.495011
"ד""ר רון גילת",,"פציעות ספורט, שימור המפרק",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-gilat-ron,MedReviews,2026-03-29T18:54:45.495018
